央视频道,#genre#
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13,https://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=db23aee1362a12a061be3b975db6d3ba&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260907184108&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=110.42.50.152&SecurityKey=20260907184108&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=7fb77b2e71237bacdef06e57d2e3a179&ddCalcu=977fe1b0a78370eb22de7751e26307fbeadc
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225774/index.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV14,https://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=30262ea91f66534bf5360f83520a587f&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20260907183455&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=110.42.50.152&SecurityKey=20260907183455&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=e42e491cfd7947567cc84f990b229889&ddCalcu=9e84e8209e424029b10c9f9df74984c7c576
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15,https://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=54c87668303791349d5f7e1c428612fd&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260907184451&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=110.42.50.152&SecurityKey=20260907184451&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=31dfa261d1ac4120137beea2a3164433&ddCalcu=3331e4d04f36a01236a12da1eaecb4713210
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225783/index.m3u8
CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225762/index.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225781/index.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225837/index.m3u8
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225778/index.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225758/index.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225777/index.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225775/index.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225784/index.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV17,https://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=e632b19e91133d170cbeba55ccfffd1c&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20260907184452&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=110.42.50.152&SecurityKey=20260907184452&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=b31246b824339008525dbcdcf8e650d9&ddCalcu=9bd3e010523640e68bf8c2d4c3b3d9502058
